id,display_name,works_api_url,h_index,works_count,country_code
A5086883376,Vaidyanathan S. Viswanathan,https://api.openalex.org/works?filter=author.id:A5086883376,1,1,US
A5102020193,Weinan Zhang,https://api.openalex.org/works?filter=author.id:A5102020193,13,58,CN
A5020382643,Paúl André,https://api.openalex.org/works?filter=author.id:A5020382643,37,359,CH
A5063837575,Przemyslaw A. Grabowicz,https://api.openalex.org/works?filter=author.id:A5063837575,13,53,US
A5025201374,Yang Tian,https://api.openalex.org/works?filter=author.id:A5025201374,10,87,JP
A5081046881,João Pedro Nunes,https://api.openalex.org/works?filter=author.id:A5081046881,44,276,NL
A5082649012,Kenji Kosaka,https://api.openalex.org/works?filter=author.id:A5082649012,58,405,US
A5078400554,Richard L. Revesz,https://api.openalex.org/works?filter=author.id:A5078400554,27,178,US
A5082563790,Rachith Aiyappa,https://api.openalex.org/works?filter=author.id:A5082563790,3,6,US
A5058404777,I.C.A.Oyera A.L. Edwards,https://api.openalex.org/works?filter=author.id:A5058404777,2,5,US
A5073517440,Niall MacKinnon,https://api.openalex.org/works?filter=author.id:A5073517440,4,8,GB
A5101902634,Yueyang Hu,https://api.openalex.org/works?filter=author.id:A5101902634,20,82,CN
A5083277795,Cheng Yee Low,https://api.openalex.org/works?filter=author.id:A5083277795,25,152,US
A5000494906,Lijun Luo,https://api.openalex.org/works?filter=author.id:A5000494906,52,211,CN
A5050948555,Daniel Nkemelu,https://api.openalex.org/works?filter=author.id:A5050948555,3,8,US
A5049442379,Katherine Andrews,https://api.openalex.org/works?filter=author.id:A5049442379,7,12,CA
A5000961977,Ayoub Bouguettaya,https://api.openalex.org/works?filter=author.id:A5000961977,8,39,GB
A5025185518,Binrang Yang,https://api.openalex.org/works?filter=author.id:A5025185518,15,63,CN
A5080092678,Fenghui Ren,https://api.openalex.org/works?filter=author.id:A5080092678,16,131,AU
A5027462528,Kate Niederhoffer,https://api.openalex.org/works?filter=author.id:A5027462528,8,14,
A5081003257,Benjamin Valentino,https://api.openalex.org/works?filter=author.id:A5081003257,16,56,GB
A5100751328,Zhilong Chen,https://api.openalex.org/works?filter=author.id:A5100751328,31,182,CN
A5020479409,Luís A. Aguirre,https://api.openalex.org/works?filter=author.id:A5020479409,38,267,BR
A5012856784,Timothy Webb,https://api.openalex.org/works?filter=author.id:A5012856784,9,29,US
A5100737773,Jong Seung Kim,https://api.openalex.org/works?filter=author.id:A5100737773,120,1101,KR
A5002083872,Shashanka S. Timmarajus,https://api.openalex.org/works?filter=author.id:A5002083872,2,3,US
A5003586941,Luisa Henriques,https://api.openalex.org/works?filter=author.id:A5003586941,5,9,ES
A5102924506,András Lukács,https://api.openalex.org/works?filter=author.id:A5102924506,9,58,HU
A5100368805,Xiang Zhang,https://api.openalex.org/works?filter=author.id:A5100368805,26,214,CN
A5042551745,David Aikman,https://api.openalex.org/works?filter=author.id:A5042551745,21,66,GB
A5001277622,Alexander Liu,https://api.openalex.org/works?filter=author.id:A5001277622,41,208,GB
A5079813490,Benjamin F. Jones,https://api.openalex.org/works?filter=author.id:A5079813490,47,188,PH
A5054775817,Peter Pirolli,https://api.openalex.org/works?filter=author.id:A5054775817,55,210,US
A5023250445,Wenxiang Jiao,https://api.openalex.org/works?filter=author.id:A5023250445,14,83,CN
A5014307099,Amy Lowichik,https://api.openalex.org/works?filter=author.id:A5014307099,25,88,US
A5046409565,Xiawei Guo,https://api.openalex.org/works?filter=author.id:A5046409565,6,15,HK
A5090879592,Fernando Ferreira Carneiro,https://api.openalex.org/works?filter=author.id:A5090879592,16,122,BR
A5057273329,Benjamin D. Horne,https://api.openalex.org/works?filter=author.id:A5057273329,7,70,US
A5001775141,Eiichi Furukawa,https://api.openalex.org/works?filter=author.id:A5001775141,5,19,
A5077179813,Libby Hemphill,https://api.openalex.org/works?filter=author.id:A5077179813,19,143,US
A5049692154,Quan Qiu,https://api.openalex.org/works?filter=author.id:A5049692154,11,71,CN
A5020104747,Daniel Lamprecht,https://api.openalex.org/works?filter=author.id:A5020104747,6,15,AT
A5024876520,Navod Neranjan Thilakarathne,https://api.openalex.org/works?filter=author.id:A5024876520,14,51,BN
A5100365212,Bin Li,https://api.openalex.org/works?filter=author.id:A5100365212,73,573,CN
A5013151488,Haoran Xie,https://api.openalex.org/works?filter=author.id:A5013151488,48,536,CN
A5072959720,Marina del Rey,https://api.openalex.org/works?filter=author.id:A5072959720,9,18,IT
A5047030954,Catherine L Lui,https://api.openalex.org/works?filter=author.id:A5047030954,4,7,US
A5000868394,Eaman Jahani,https://api.openalex.org/works?filter=author.id:A5000868394,10,38,US
A5058707736,Loris Sauter,https://api.openalex.org/works?filter=author.id:A5058707736,14,30,CH
A5063558276,Aiyana K. Willard,https://api.openalex.org/works?filter=author.id:A5063558276,25,86,GB
A5009017503,Nichole M. Bauer,https://api.openalex.org/works?filter=author.id:A5009017503,18,70,US
A5013588572,Aidong Zhang,https://api.openalex.org/works?filter=author.id:A5013588572,52,577,US
A5066817250,Meijia Wang,https://api.openalex.org/works?filter=author.id:A5066817250,3,6,US
A5041982650,Sheila A. McIlraith,https://api.openalex.org/works?filter=author.id:A5041982650,51,238,CA
A5039721156,Ziqian Lin,https://api.openalex.org/works?filter=author.id:A5039721156,4,11,CN
A5028851796,Spencer Caplan,https://api.openalex.org/works?filter=author.id:A5028851796,4,18,US
A5060733666,Martin Becker,https://api.openalex.org/works?filter=author.id:A5060733666,27,264,US
A5032944743,Andrés Gómez-Liévano,https://api.openalex.org/works?filter=author.id:A5032944743,9,48,US
A5081863779,Adam Seth Levine,https://api.openalex.org/works?filter=author.id:A5081863779,17,106,US
A5052969911,Fredrik Jansson,https://api.openalex.org/works?filter=author.id:A5052969911,13,87,SE
A5021273972,Chun Yang,https://api.openalex.org/works?filter=author.id:A5021273972,70,794,CN
A5100355366,Yong Li,https://api.openalex.org/works?filter=author.id:A5100355366,3,11,CN
A5006695988,Julian Kohne,https://api.openalex.org/works?filter=author.id:A5006695988,4,10,DE
A5082461253,Johan Bollen,https://api.openalex.org/works?filter=author.id:A5082461253,39,167,US
A5103144887,Rongyu Wang,https://api.openalex.org/works?filter=author.id:A5103144887,14,55,CN
A5101609697,James Bailey,https://api.openalex.org/works?filter=author.id:A5101609697,50,413,AU
A5021246406,Jaeyoon Song,https://api.openalex.org/works?filter=author.id:A5021246406,7,49,US
A5017817734,Aditya Kashyap,https://api.openalex.org/works?filter=author.id:A5017817734,11,39,IN
A5020322058,W. Kühn,https://api.openalex.org/works?filter=author.id:A5020322058,46,452,US
A5073559531,Éric Bélanger,https://api.openalex.org/works?filter=author.id:A5073559531,28,212,CA
A5010364715,João Paulo Teixeira,https://api.openalex.org/works?filter=author.id:A5010364715,27,210,PT
A5035758534,Alan Lundgard,https://api.openalex.org/works?filter=author.id:A5035758534,8,11,US
A5048364752,Yoonsang Kim,https://api.openalex.org/works?filter=author.id:A5048364752,25,94,US
A5049671186,Nicolas Kourtellis,https://api.openalex.org/works?filter=author.id:A5049671186,35,248,ES
A5050163961,Catherine D’Ignazio,https://api.openalex.org/works?filter=author.id:A5050163961,21,122,US
A5052769102,Damir Vrabac,https://api.openalex.org/works?filter=author.id:A5052769102,6,29,US
A5050525772,V. G. Vinod Vydiswaran,https://api.openalex.org/works?filter=author.id:A5050525772,20,110,US
A5024942519,Robin King,https://api.openalex.org/works?filter=author.id:A5024942519,5,21,US
A5074967952,Kyle F. Edwards,https://api.openalex.org/works?filter=author.id:A5074967952,28,89,US
A5112262214,Thomas Reichherzer,https://api.openalex.org/works?filter=author.id:A5112262214,16,64,US
A5032492856,Morgan Williams,https://api.openalex.org/works?filter=author.id:A5032492856,16,59,AU
A5023731077,Cecilia Meneghini,https://api.openalex.org/works?filter=author.id:A5023731077,6,17,GB
A5014105109,Wayne K. Goodman,https://api.openalex.org/works?filter=author.id:A5014105109,92,546,US
A5001715660,José Balsa‐Barreiro,https://api.openalex.org/works?filter=author.id:A5001715660,15,42,US
A5054104367,Sanjhavi Agarwal,https://api.openalex.org/works?filter=author.id:A5054104367,1,2,US
A5064406067,Gregory R. Wagner,https://api.openalex.org/works?filter=author.id:A5064406067,49,157,US
A5074863902,Adnan Tahir,https://api.openalex.org/works?filter=author.id:A5074863902,6,11,CN
A5100737350,Danfeng Lu,https://api.openalex.org/works?filter=author.id:A5100737350,24,130,CN
A5058454706,Louise Hartley,https://api.openalex.org/works?filter=author.id:A5058454706,28,99,US
A5007115319,Peter Nicholls,https://api.openalex.org/works?filter=author.id:A5007115319,34,113,GB
A5064891668,Eric Liang,https://api.openalex.org/works?filter=author.id:A5064891668,22,46,US
A5108215360,Richard Durrett,https://api.openalex.org/works?filter=author.id:A5108215360,50,173,US
A5101930378,Chih‐Wei Hsu,https://api.openalex.org/works?filter=author.id:A5101930378,11,35,US
A5018248832,Kerem Yıldırım,https://api.openalex.org/works?filter=author.id:A5018248832,8,38,TR
A5091346096,Jacek Sroka,https://api.openalex.org/works?filter=author.id:A5091346096,11,77,PL
A5010996988,David M. Schnyer,https://api.openalex.org/works?filter=author.id:A5010996988,59,233,US
A5027422071,Paolo Frasconi,https://api.openalex.org/works?filter=author.id:A5027422071,45,233,IT
A5037370737,K. S. Bawa-Bhalla,https://api.openalex.org/works?filter=author.id:A5037370737,2,2,
A5073865249,Malin L. Pinsky,https://api.openalex.org/works?filter=author.id:A5073865249,48,230,US
A5086475124,Nicolette J. Sullivan,https://api.openalex.org/works?filter=author.id:A5086475124,7,32,GB
A5004234346,Simone Meloni,https://api.openalex.org/works?filter=author.id:A5004234346,35,150,IT
A5017718157,Nathaniel S. Winstead,https://api.openalex.org/works?filter=author.id:A5017718157,15,52,US
A5036484581,Hanna Szekeres,https://api.openalex.org/works?filter=author.id:A5036484581,5,19,NL
A5103488325,Jeffrey G. Ellis,https://api.openalex.org/works?filter=author.id:A5103488325,44,91,US
A5053599373,Charlotte Olivia Brand,https://api.openalex.org/works?filter=author.id:A5053599373,9,39,GB
A5042086467,Feng Qing,https://api.openalex.org/works?filter=author.id:A5042086467,4,13,CN
A5022449356,Petra E. Vértes,https://api.openalex.org/works?filter=author.id:A5022449356,47,168,GB
A5005408258,Fadhlan Hafizhelmi Kamaruzaman,https://api.openalex.org/works?filter=author.id:A5005408258,3,14,MY
A5111372037,Susan Goodman,https://api.openalex.org/works?filter=author.id:A5111372037,10,76,US
A5032363071,Jim Lumsden,https://api.openalex.org/works?filter=author.id:A5032363071,11,31,GB
A5102106475,Jeffrey Pang,https://api.openalex.org/works?filter=author.id:A5102106475,26,43,US
A5061255118,Roni Avissar,https://api.openalex.org/works?filter=author.id:A5061255118,57,218,US
A5031854980,Patrick P. K. Chan,https://api.openalex.org/works?filter=author.id:A5031854980,23,151,CN
A5028241795,Jonathan R. Lloyd,https://api.openalex.org/works?filter=author.id:A5028241795,71,492,GB
A5090147015,S. Vajda,https://api.openalex.org/works?filter=author.id:A5090147015,1,1,
A5084972098,Jesús Gómez‐Gardeñes,https://api.openalex.org/works?filter=author.id:A5084972098,57,219,ES
A5113117163,Xihang Yue,https://api.openalex.org/works?filter=author.id:A5113117163,1,7,CN
A5015752834,Katharine E. Henry,https://api.openalex.org/works?filter=author.id:A5015752834,8,16,US
A5032253107,Nooshin Abbasi,https://api.openalex.org/works?filter=author.id:A5032253107,23,41,CA
A5009705401,Ralph Adolphs,https://api.openalex.org/works?filter=author.id:A5009705401,119,483,US
A5046014908,Pavel Atanasov,https://api.openalex.org/works?filter=author.id:A5046014908,15,76,ES
A5059741205,Julia M. Sheffield,https://api.openalex.org/works?filter=author.id:A5059741205,18,76,US
A5036193894,Mark McKnight,https://api.openalex.org/works?filter=author.id:A5036193894,6,83,US
A5064681905,L. A. Coogan,https://api.openalex.org/works?filter=author.id:A5064681905,38,150,CA
A5035060247,Pedro A. Ortega,https://api.openalex.org/works?filter=author.id:A5035060247,20,108,ES
A5100353208,Chang Liu,https://api.openalex.org/works?filter=author.id:A5100353208,15,35,CN
A5082169271,Marcelo Pereyra,https://api.openalex.org/works?filter=author.id:A5082169271,23,134,GB
A5110280556,Nathalie Thilly,https://api.openalex.org/works?filter=author.id:A5110280556,24,167,FR
A5109851156,Stanley C. Froehner,https://api.openalex.org/works?filter=author.id:A5109851156,67,244,US
A5019251758,Paul Dagum,https://api.openalex.org/works?filter=author.id:A5019251758,35,118,US
A5008001523,Xuetao Zhao,https://api.openalex.org/works?filter=author.id:A5008001523,2,2,CN
A5057170475,Tyler Perlman,https://api.openalex.org/works?filter=author.id:A5057170475,1,1,US
A5010442821,Lucía Magis‐Weinberg,https://api.openalex.org/works?filter=author.id:A5010442821,12,55,US
A5008444336,Eric D. Newman,https://api.openalex.org/works?filter=author.id:A5008444336,16,41,US
A5019568596,Frederick Callaway,https://api.openalex.org/works?filter=author.id:A5019568596,11,41,US
A5111995000,Daniel Kahneman,https://api.openalex.org/works?filter=author.id:A5111995000,156,388,US
A5007007487,Guntur Dharma Putra,https://api.openalex.org/works?filter=author.id:A5007007487,11,53,ID
A5052387000,Esther Thelen,https://api.openalex.org/works?filter=author.id:A5052387000,69,175,US
A5047338645,Ben London,https://api.openalex.org/works?filter=author.id:A5047338645,13,38,US
A5041640315,Jing Mei,https://api.openalex.org/works?filter=author.id:A5041640315,25,119,CN
A5008246591,Saïd Unger,https://api.openalex.org/works?filter=author.id:A5008246591,3,4,DE
A5078711649,Xingjun Ma,https://api.openalex.org/works?filter=author.id:A5078711649,32,180,CN
A5013735333,Jia Zou,https://api.openalex.org/works?filter=author.id:A5013735333,13,61,US
A5080916245,Ethan Porter,https://api.openalex.org/works?filter=author.id:A5080916245,21,147,US
A5013618541,Roni Khardon,https://api.openalex.org/works?filter=author.id:A5013618541,25,133,US
A5053531231,Marianne Schmid Mast,https://api.openalex.org/works?filter=author.id:A5053531231,36,184,CH
A5074292957,Chenhong Cao,https://api.openalex.org/works?filter=author.id:A5074292957,8,46,CN
A5111367077,Alex Pentland,https://api.openalex.org/works?filter=author.id:A5111367077,28,136,US
A5077775094,Bernadette Park,https://api.openalex.org/works?filter=author.id:A5077775094,50,136,US
A5078902586,Emma Murphy,https://api.openalex.org/works?filter=author.id:A5078902586,16,140,IE
A5034130966,Charles R. Shipan,https://api.openalex.org/works?filter=author.id:A5034130966,28,291,US
A5084408816,Berton R. Moed,https://api.openalex.org/works?filter=author.id:A5084408816,45,260,US
A5083731340,Eun-Young Ko,https://api.openalex.org/works?filter=author.id:A5083731340,7,12,KR
A5046534116,Enrico Amico,https://api.openalex.org/works?filter=author.id:A5046534116,29,154,CH
A5104047850,James S. Coleman,https://api.openalex.org/works?filter=author.id:A5104047850,81,547,US
A5016957024,Joachim Mathiesen,https://api.openalex.org/works?filter=author.id:A5016957024,23,140,DK
A5023735760,Ligia Batrinca,https://api.openalex.org/works?filter=author.id:A5023735760,6,10,IT
A5073651652,Michael A. Johansson,https://api.openalex.org/works?filter=author.id:A5073651652,52,176,PR
A5038078162,Antonios Garas,https://api.openalex.org/works?filter=author.id:A5038078162,20,89,CH
A5061767751,Zhe Cheng,https://api.openalex.org/works?filter=author.id:A5061767751,7,10,CN
A5017835678,Di Zhao,https://api.openalex.org/works?filter=author.id:A5017835678,10,54,CN
A5089372170,Miroslav Dudı́k,https://api.openalex.org/works?filter=author.id:A5089372170,34,117,US
A5028191957,Junsol Kim,https://api.openalex.org/works?filter=author.id:A5028191957,5,15,US
A5059570814,Gustavo Anríquez,https://api.openalex.org/works?filter=author.id:A5059570814,17,60,CL
A5014748978,Jeffrey C. Schank,https://api.openalex.org/works?filter=author.id:A5014748978,24,82,US
A5007644472,Benjamin Radcliff,https://api.openalex.org/works?filter=author.id:A5007644472,33,85,US
A5078390032,Marine Carpuat,https://api.openalex.org/works?filter=author.id:A5078390032,31,187,US
A5053541912,Kang G. Shin,https://api.openalex.org/works?filter=author.id:A5053541912,94,1039,US
A5063182955,Eva C. Guinan,https://api.openalex.org/works?filter=author.id:A5063182955,46,249,US
A5098559570,A. Gerega,https://api.openalex.org/works?filter=author.id:A5098559570,1,1,US
A5037714222,Gal Yona,https://api.openalex.org/works?filter=author.id:A5037714222,9,32,IL
A5010295611,Martin Pielot,https://api.openalex.org/works?filter=author.id:A5010295611,32,78,ES
A5115597910,Muhammad Naveed,https://api.openalex.org/works?filter=author.id:A5115597910,60,420,PK
A5000819950,Marc Trussler,https://api.openalex.org/works?filter=author.id:A5000819950,7,38,US
A5003101081,Penelope Hasking,https://api.openalex.org/works?filter=author.id:A5003101081,57,312,AU
A5003871976,Dániel Czégel,https://api.openalex.org/works?filter=author.id:A5003871976,9,29,DE
A5023933238,Tod Van Gunten,https://api.openalex.org/works?filter=author.id:A5023933238,7,17,GB
A5077228817,Peter N. Dodds,https://api.openalex.org/works?filter=author.id:A5077228817,69,268,AU
A5062618168,John Britton,https://api.openalex.org/works?filter=author.id:A5062618168,85,495,GB
A5018318168,Xiaoming Fu,https://api.openalex.org/works?filter=author.id:A5018318168,43,448,DE
A5027145062,Elena Macevičiūtė,https://api.openalex.org/works?filter=author.id:A5027145062,17,444,SE
A5074372343,Nobuhito Abe,https://api.openalex.org/works?filter=author.id:A5074372343,27,137,JP
A5062343820,Simon Harding,https://api.openalex.org/works?filter=author.id:A5062343820,4,32,CA
A5058911878,Hemang Rajvanshy,https://api.openalex.org/works?filter=author.id:A5058911878,2,2,US
A5069985474,RC Whitbred,https://api.openalex.org/works?filter=author.id:A5069985474,2,2,US
A5042663603,Stan Sclaroff,https://api.openalex.org/works?filter=author.id:A5042663603,69,380,US
A5101854975,Feng Zhu,https://api.openalex.org/works?filter=author.id:A5101854975,5,15,CN
A5091097798,Naifu Zhang,https://api.openalex.org/works?filter=author.id:A5091097798,10,43,CN
A5058730535,Micah Allen,https://api.openalex.org/works?filter=author.id:A5058730535,34,117,CA
A5048448415,Javier Ruíz-del-Solar,https://api.openalex.org/works?filter=author.id:A5048448415,32,280,CL
A5044313704,Joan A. Casey,https://api.openalex.org/works?filter=author.id:A5044313704,35,318,US
A5065867207,Steve Vanderheiden,https://api.openalex.org/works?filter=author.id:A5065867207,17,97,US
A5061033586,Bryn Greer‐Wootten,https://api.openalex.org/works?filter=author.id:A5061033586,5,24,CA
A5108264915,G. Macheda,https://api.openalex.org/works?filter=author.id:A5108264915,3,10,FR
A5036780061,Falk Lieder,https://api.openalex.org/works?filter=author.id:A5036780061,24,117,US
A5054164624,Shripad Tuljapurkar,https://api.openalex.org/works?filter=author.id:A5054164624,58,380,US
A5110165454,Penelope J. Spring,https://api.openalex.org/works?filter=author.id:A5110165454,9,16,AU
A5015580413,Mike Brzozowski,https://api.openalex.org/works?filter=author.id:A5015580413,4,7,CA
A5112445520,Maria-Elena Vargas,https://api.openalex.org/works?filter=author.id:A5112445520,1,1,CH
A5051563238,Mirella Salvatore,https://api.openalex.org/works?filter=author.id:A5051563238,37,104,US
A5079184903,Jonathan F. Donges,https://api.openalex.org/works?filter=author.id:A5079184903,57,374,DE
A5002254086,Ravindra Kasturi,https://api.openalex.org/works?filter=author.id:A5002254086,3,5,US
A5066116202,Minsu Ock,https://api.openalex.org/works?filter=author.id:A5066116202,24,207,KR
A5022128559,Brian Heap,https://api.openalex.org/works?filter=author.id:A5022128559,5,17,GB
A5026734277,Qian Hu,https://api.openalex.org/works?filter=author.id:A5026734277,22,127,CN
A5011974509,Marjan Ghazvininejad,https://api.openalex.org/works?filter=author.id:A5011974509,30,87,DK
A5054575790,N. Ángel Pinillos,https://api.openalex.org/works?filter=author.id:A5054575790,11,34,US
A5101725914,Zheng Xu,https://api.openalex.org/works?filter=author.id:A5101725914,32,349,CN
A5061881911,Hirofumi Uzawa,https://api.openalex.org/works?filter=author.id:A5061881911,34,145,JP
A5065819354,Julián Candia,https://api.openalex.org/works?filter=author.id:A5065819354,28,159,US
A5103237662,Chin‐Feng Lai,https://api.openalex.org/works?filter=author.id:A5103237662,39,267,CN
A5063129213,Matthias Ziegler,https://api.openalex.org/works?filter=author.id:A5063129213,45,394,DE
A5089615958,Feng Xia,https://api.openalex.org/works?filter=author.id:A5089615958,64,748,CN
A5043941523,Jennifer Schumi,https://api.openalex.org/works?filter=author.id:A5043941523,10,18,US
A5020283825,Haimiao Yuan,https://api.openalex.org/works?filter=author.id:A5020283825,3,6,US
A5008058057,Qihang Qiu,https://api.openalex.org/works?filter=author.id:A5008058057,9,16,PL
A5008387768,Ramon Hollands,https://api.openalex.org/works?filter=author.id:A5008387768,3,4,NL
A5007164726,Marina Diakonova,https://api.openalex.org/works?filter=author.id:A5007164726,14,24,ES
A5039382653,Juho Hamari,https://api.openalex.org/works?filter=author.id:A5039382653,67,398,FI
A5101523244,Danni Chen,https://api.openalex.org/works?filter=author.id:A5101523244,10,31,CN
A5104492347,Justin C. Williams,https://api.openalex.org/works?filter=author.id:A5104492347,32,55,GB
A5103134481,Varun Grover,https://api.openalex.org/works?filter=author.id:A5103134481,16,33,US
A5048433857,J. Daniel Kim,https://api.openalex.org/works?filter=author.id:A5048433857,1,1,US
A5072871852,Martine R. Haas,https://api.openalex.org/works?filter=author.id:A5072871852,21,57,US
A5077130548,Cheng-Long Deng,https://api.openalex.org/works?filter=author.id:A5077130548,5,9,CN
A5057732526,Mark A. Pavelchak,https://api.openalex.org/works?filter=author.id:A5057732526,8,12,US
A5024108120,Emma Blakey,https://api.openalex.org/works?filter=author.id:A5024108120,11,37,GB
A5082623356,Emma Norris,https://api.openalex.org/works?filter=author.id:A5082623356,26,160,GB
A5072345432,Yunke Zhang,https://api.openalex.org/works?filter=author.id:A5072345432,3,13,CN
A5076205660,Katherine Musacchio Schafer,https://api.openalex.org/works?filter=author.id:A5076205660,8,40,US
A5072495084,Emmanuel J. Candès,https://api.openalex.org/works?filter=author.id:A5072495084,101,335,US
A5007160163,William Godel,https://api.openalex.org/works?filter=author.id:A5007160163,2,6,US
A5111813148,Jean‐Claude Croizet,https://api.openalex.org/works?filter=author.id:A5111813148,20,95,FR
A5100620739,Bo Ai,https://api.openalex.org/works?filter=author.id:A5100620739,72,1270,CN
A5005868375,Tao Ruan,https://api.openalex.org/works?filter=author.id:A5005868375,17,73,CN
A5003943748,Duck-Hwa Hyun,https://api.openalex.org/works?filter=author.id:A5003943748,4,11,KR
A5023717200,Yiyi Wang,https://api.openalex.org/works?filter=author.id:A5023717200,4,7,CA
A5021191533,Wendan Wei,https://api.openalex.org/works?filter=author.id:A5021191533,1,1,CN
A5103373400,Bill Curtis,https://api.openalex.org/works?filter=author.id:A5103373400,32,125,US
A5049547394,Gwo‐Jen Hwang,https://api.openalex.org/works?filter=author.id:A5049547394,88,585,TW
A5042850624,Olivier Sigaud,https://api.openalex.org/works?filter=author.id:A5042850624,31,213,FR
A5043536364,Lee J. Kaplowitz,https://api.openalex.org/works?filter=author.id:A5043536364,2,5,US
A5043683970,Casper Lassenius,https://api.openalex.org/works?filter=author.id:A5043683970,39,159,FI
A5007065406,Philippa Clarke,https://api.openalex.org/works?filter=author.id:A5007065406,44,246,US
A5060547298,Aric A. Prather,https://api.openalex.org/works?filter=author.id:A5060547298,47,191,US
A5074827090,Sindhu Kutty,https://api.openalex.org/works?filter=author.id:A5074827090,4,11,US
A5023036036,Max van Duijn,https://api.openalex.org/works?filter=author.id:A5023036036,7,24,CZ
A5085204097,Earl J. Reisdorff,https://api.openalex.org/works?filter=author.id:A5085204097,18,74,US
A5058939686,Mariano-Florentino Cuéllar,https://api.openalex.org/works?filter=author.id:A5058939686,12,88,US
A5002765772,Karin Landerl,https://api.openalex.org/works?filter=author.id:A5002765772,43,138,AT
A5031284201,Nicolò Cavalli,https://api.openalex.org/works?filter=author.id:A5031284201,10,28,IT
A5103326255,Carlo Ratti,https://api.openalex.org/works?filter=author.id:A5103326255,84,629,US
A5100343991,Ling Liu,https://api.openalex.org/works?filter=author.id:A5100343991,67,1122,US
A5008478183,Andrew R. Tilman,https://api.openalex.org/works?filter=author.id:A5008478183,6,20,US
A5001594887,Hyungyu Shin,https://api.openalex.org/works?filter=author.id:A5001594887,7,43,KR
A5052220796,Charlie Jones,https://api.openalex.org/works?filter=author.id:A5052220796,2,3,US
A5088707502,Botond Kőszegi,https://api.openalex.org/works?filter=author.id:A5088707502,33,68,DE
A5062550465,Kenneth R. Koedinger,https://api.openalex.org/works?filter=author.id:A5062550465,75,515,US
A5033497034,Jared B. Jobe,https://api.openalex.org/works?filter=author.id:A5033497034,35,122,US
A5027268399,Thomas F. Babor,https://api.openalex.org/works?filter=author.id:A5027268399,80,567,US
A5045565551,Stefan Thurner,https://api.openalex.org/works?filter=author.id:A5045565551,53,439,AT
A5056636594,K. Hazel Kwon,https://api.openalex.org/works?filter=author.id:A5056636594,25,86,US
A5101762509,Rui Li,https://api.openalex.org/works?filter=author.id:A5101762509,17,69,CN
A5010637153,Rosta Farzan,https://api.openalex.org/works?filter=author.id:A5010637153,19,107,US
A5072822221,Gboyega E. Abikoye,https://api.openalex.org/works?filter=author.id:A5072822221,8,40,NG
A5101415420,Fernando Rodriguez,https://api.openalex.org/works?filter=author.id:A5101415420,11,26,US
A5044005697,Bernhard Schölkopf,https://api.openalex.org/works?filter=author.id:A5044005697,143,1535,DE
A5083796753,Vanessa Maturo,https://api.openalex.org/works?filter=author.id:A5083796753,2,5,US
A5057746925,Marten N. Basta,https://api.openalex.org/works?filter=author.id:A5057746925,27,113,US
A5021663592,Sanjay Modgil,https://api.openalex.org/works?filter=author.id:A5021663592,30,166,GB
A5058433246,Matt Cooper,https://api.openalex.org/works?filter=author.id:A5058433246,3,10,US
A5086601595,Leslie C. Twilley,https://api.openalex.org/works?filter=author.id:A5086601595,9,15,CA
A5024966482,Carol Strong,https://api.openalex.org/works?filter=author.id:A5024966482,34,172,TW
A5113860044,Thomas C. O’Reilly,https://api.openalex.org/works?filter=author.id:A5113860044,10,48,US
A5109035905,Stuart K. Card,https://api.openalex.org/works?filter=author.id:A5109035905,50,153,US
A5066524105,Yoshiko Toyoda,https://api.openalex.org/works?filter=author.id:A5066524105,17,105,US
A5058664952,Shabnam Tafreshi,https://api.openalex.org/works?filter=author.id:A5058664952,9,20,US
A5007071871,Thomas Scharrenbach,https://api.openalex.org/works?filter=author.id:A5007071871,8,21,US
A5022951041,Alexander Mordvintsev,https://api.openalex.org/works?filter=author.id:A5022951041,14,43,US
A5019992763,Tatia M.C. Lee,https://api.openalex.org/works?filter=author.id:A5019992763,49,291,HK
A5023449624,Matthias P. Walther,https://api.openalex.org/works?filter=author.id:A5023449624,1,1,DE
A5045605391,Eliana La Ferrara,https://api.openalex.org/works?filter=author.id:A5045605391,43,176,US
A5014176079,Janet B. Ruscher,https://api.openalex.org/works?filter=author.id:A5014176079,21,77,US
A5082589200,Michael Mendelow,https://api.openalex.org/works?filter=author.id:A5082589200,12,17,US
A5052927800,Abigail Novick Hoskin,https://api.openalex.org/works?filter=author.id:A5052927800,3,4,US
A5033569885,Maxwell Sanderford,https://api.openalex.org/works?filter=author.id:A5033569885,12,28,US
A5100658547,Lei Shi,https://api.openalex.org/works?filter=author.id:A5100658547,26,141,IE
A5071220716,Arkaitz Zubiaga,https://api.openalex.org/works?filter=author.id:A5071220716,39,316,GB
A5100699702,Minmin Chen,https://api.openalex.org/works?filter=author.id:A5100699702,25,90,US
A5073850118,Jameson L. Hayes,https://api.openalex.org/works?filter=author.id:A5073850118,16,35,US
A5004443507,Abdulaziz Saleh Ba Wazir,https://api.openalex.org/works?filter=author.id:A5004443507,7,14,MY
A5071219732,Qionglin Liang,https://api.openalex.org/works?filter=author.id:A5071219732,51,291,CN
A5044431363,Matjaž Perc,https://api.openalex.org/works?filter=author.id:A5044431363,114,732,AT
A5016078038,Samuel S. Wang,https://api.openalex.org/works?filter=author.id:A5016078038,2,2,US
